date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:32:41	65596/65596	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Jan%202024%2008:47:52%20GMT	https://tattooisttemplate-showcase.webflow.io/product/tattoo-ink-500ml	D:/client-sites/tattoo2/tattooisttemplate-showcase.webflow.io/product/tattoo-ink-500ml.html	(from https://tattooisttemplate-showcase.webflow.io/home)
14:32:42	132027/132027	---M--	200	added ('OK')	image/png	etag:%2258af19c8dfcbe8b57746f5a15e4f6ca1%22	https://assets-global.website-files.com/63e146b13f318ec9e24576b7/63e146b13f318e4ddf4578ce_image-1-shop-tattooist-template.png	D:/client-sites/tattoo2/assets-global.website-files.com/63e146b13f318ec9e24576b7/63e146b13f318e4ddf4578ce_image-1-shop-tattooist-template.png	(from https://tattooisttemplate-showcase.webflow.io/home)
14:32:43	65447/65447	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Jan%202024%2008:47:54%20GMT	https://tattooisttemplate-showcase.webflow.io/product/tattoo-ink-100ml-color-pack	D:/client-sites/tattoo2/tattooisttemplate-showcase.webflow.io/product/tattoo-ink-100ml-color-pack.html	(from https://tattooisttemplate-showcase.webflow.io/home)
14:32:44	153478/153478	---M--	200	added ('OK')	image/png	etag:%226d3e2753b4bc80e9d7ae6b6a837bb2af%22	https://assets-global.website-files.com/63e146b13f318ec9e24576b7/63e146b13f318ef3284578cd_image-2-shop-tattooist-template.png	D:/client-sites/tattoo2/assets-global.website-files.com/63e146b13f318ec9e24576b7/63e146b13f318ef3284578cd_image-2-shop-tattooist-template.png	(from https://tattooisttemplate-showcase.webflow.io/home)
14:32:45	65429/65429	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Jan%202024%2008:47:56%20GMT	https://tattooisttemplate-showcase.webflow.io/product/tattoo-machine-model-x	D:/client-sites/tattoo2/tattooisttemplate-showcase.webflow.io/product/tattoo-machine-model-x.html	(from https://tattooisttemplate-showcase.webflow.io/home)
14:32:46	292940/292940	---M--	200	added ('OK')	image/png	etag:%22c96c94dee4d7d4220ec189e8bc47e9aa%22	https://assets-global.website-files.com/63e146b13f318ec9e24576b7/63e146b13f318ec6704578cc_image-3-shop-tattooist-template.png	D:/client-sites/tattoo2/assets-global.website-files.com/63e146b13f318ec9e24576b7/63e146b13f318ec6704578cc_image-3-shop-tattooist-template.png	(from https://tattooisttemplate-showcase.webflow.io/home)
14:32:47	54876/54876	---M--	200	added ('OK')	image/png	etag:%2228f0fbe90f019ecf0178b920ee9bcca8%22	https://assets-global.website-files.com/63e146b13f318ece894576af/63e146b13f318e1ebc45785d_floating-item-home-heart-tattoo-tattooist-webflow-template.png	D:/client-sites/tattoo2/assets-global.website-files.com/63e146b13f318ece894576af/63e146b13f318e1ebc45785d_floating-item-home-heart-tattoo-tattooist-webflow-template.png	(from https://tattooisttemplate-showcase.webflow.io/home)
14:32:48	9632/9632	---M--	200	added ('OK')	image/png	etag:%22adccff0d160d89e1e2d0645258c09d3a%22	https://assets-global.website-files.com/63e146b13f318ece894576af/63e146b13f318ea196457746_avatar-circle-jonn-carter-tattooist-x-webflow-template.png	D:/client-sites/tattoo2/assets-global.website-files.com/63e146b13f318ece894576af/63e146b13f318ea196457746_avatar-circle-jonn-carter-tattooist-x-webflow-template.png	(from https://tattooisttemplate-showcase.webflow.io/home)
14:32:48	9450/9450	---M--	200	added ('OK')	image/png	etag:%2257dff1f0df4c76f89694f6c20c0de07d%22	https://assets-global.website-files.com/63e146b13f318ece894576af/63e146b13f318ec8d6457747_avatar-circle-sophie-moore-tattooist-x-webflow-template.png	D:/client-sites/tattoo2/assets-global.website-files.com/63e146b13f318ece894576af/63e146b13f318ec8d6457747_avatar-circle-sophie-moore-tattooist-x-webflow-template.png	(from https://tattooisttemplate-showcase.webflow.io/home)
14:32:49	9760/9760	---M--	200	added ('OK')	image/png	etag:%22a14ac5daa706f574e56237fc38cbdc4e%22	https://assets-global.website-files.com/63e146b13f318ece894576af/63e146b13f318e4d70457748_avatar-circle-tomas-smith-tattooist-x-webflow-template.png	D:/client-sites/tattoo2/assets-global.website-files.com/63e146b13f318ece894576af/63e146b13f318e4d70457748_avatar-circle-tomas-smith-tattooist-x-webflow-template.png	(from https://tattooisttemplate-showcase.webflow.io/home)
14:32:51	137349/137349	---M--	200	added ('OK')	image/jpeg	etag:%22108e97718c4290dc0175c9465a78eea3%22	https://assets-global.website-files.com/63e146b13f318ece894576af/63e146b13f318e6589457743_image-great-tattoo-artists-what-our-clients-say-tattooist-webflow-template.jpg	D:/client-sites/tattoo2/assets-global.website-files.com/63e146b13f318ece894576af/63e146b13f318e6589457743_image-great-tattoo-artists-what-our-clients-say-tattooist-webflow-template.jpg	(from https://tattooisttemplate-showcase.webflow.io/home)
14:32:51	152671/152671	---M--	200	added ('OK')	image/jpeg	etag:%226094aa47eeddf702e983c9e5f7b46e36%22	https://assets-global.website-files.com/63e146b13f318ece894576af/63e146b13f318e7d89457744_image-beautiful-tattoo-artworks-what-our-clients-say-tattooist-webflow-template.jpg	D:/client-sites/tattoo2/assets-global.website-files.com/63e146b13f318ece894576af/63e146b13f318e7d89457744_image-beautiful-tattoo-artworks-what-our-clients-say-tattooist-webflow-template.jpg	(from https://tattooisttemplate-showcase.webflow.io/home)
14:32:53	634/634	---M--	200	added ('OK')	image/png	etag:%22f4e7ca893949c7912baa90446a6a8ae5%22	https://assets-global.website-files.com/63e146b13f318ece894576af/63e146b13f318e2a66457762_icon-instagram-tattooist-x-webflow-template.png	D:/client-sites/tattoo2/assets-global.website-files.com/63e146b13f318ece894576af/63e146b13f318e2a66457762_icon-instagram-tattooist-x-webflow-template.png	(from https://tattooisttemplate-showcase.webflow.io/home)
14:32:53	275671/275671	---M--	200	added ('OK')	image/jpeg	etag:%2268f9b44a950c51cef324d4d31dfc052d%22	https://assets-global.website-files.com/63e146b13f318ece894576af/63e146b13f318e08e7457745_image-one-of-the-best-tattoo-studios-what-our-clients-say-tattooist-webflow-template.jpg	D:/client-sites/tattoo2/assets-global.website-files.com/63e146b13f318ece894576af/63e146b13f318e08e7457745_image-one-of-the-best-tattoo-studios-what-our-clients-say-tattooist-webflow-template.jpg	(from https://tattooisttemplate-showcase.webflow.io/home)
14:32:54	101010/101010	---M--	200	added ('OK')	image/jpeg	etag:%225cdcd32fc7ecd8f2c2d6de9442797297%22	https://assets-global.website-files.com/63e146b13f318ece894576af/63e146b13f318e2ff7457763_image-instagram-tattoo-top-1-tattooist-webflow-template.jpg	D:/client-sites/tattoo2/assets-global.website-files.com/63e146b13f318ece894576af/63e146b13f318e2ff7457763_image-instagram-tattoo-top-1-tattooist-webflow-template.jpg	(from https://tattooisttemplate-showcase.webflow.io/home)
14:32:55	35734/35734	---M--	200	added ('OK')	image/jpeg	etag:%223d28a5ca043c560ef84cb9a8328aa0d2%22	https://assets-global.website-files.com/63e146b13f318ece894576af/63e146b13f318e6475457764_image-instagram-tattoo-top-2-tattooist-webflow-template.jpg	D:/client-sites/tattoo2/assets-global.website-files.com/63e146b13f318ece894576af/63e146b13f318e6475457764_image-instagram-tattoo-top-2-tattooist-webflow-template.jpg	(from https://tattooisttemplate-showcase.webflow.io/home)
14:32:56	43150/43150	---M--	200	added ('OK')	image/jpeg	etag:%22add6d0dd36288c1f43c6e6932d1e3b55%22	https://assets-global.website-files.com/63e146b13f318ece894576af/63e146b13f318e9521457765_image-instagram-tattoo-bottom-1-tattooist-webflow-template.jpg	D:/client-sites/tattoo2/assets-global.website-files.com/63e146b13f318ece894576af/63e146b13f318e9521457765_image-instagram-tattoo-bottom-1-tattooist-webflow-template.jpg	(from https://tattooisttemplate-showcase.webflow.io/home)
14:32:57	89476/89476	---MCZ	200	added ('OK')	application/javascript	etag:W/%22dc5e7f18c8d36ac1d3d4753a87c98d0a%22	https://d3e54v103j8qbb.cloudfront.net/js/jquery-3.5.1.min.dc5e7f18c8.js?site=63e146b13f318ece894576af	D:/client-sites/tattoo2/d3e54v103j8qbb.cloudfront.net/js/jquery-3.5.1.min.dc5e7f18c8e71e.js	(from https://tattooisttemplate-showcase.webflow.io/home)
14:32:57	87615/87615	---M--	200	added ('OK')	image/jpeg	etag:%222cf57ce8e63c86d116230c2947428dab%22	https://assets-global.website-files.com/63e146b13f318ece894576af/63e146b13f318ebb1a457766_image-instagram-tattoo-bottom-2-tattooist-webflow-template.jpg	D:/client-sites/tattoo2/assets-global.website-files.com/63e146b13f318ece894576af/63e146b13f318ebb1a457766_image-instagram-tattoo-bottom-2-tattooist-webflow-template.jpg	(from https://tattooisttemplate-showcase.webflow.io/home)
14:32:57	1266762/1266762	---M-Z	200	added ('OK')	text/javascript	etag:%22dd0efdfd4ba95d96303a81270054f127%22	https://assets-global.website-files.com/63e146b13f318ece894576af/js/webflow.8d7d8b784.js	D:/client-sites/tattoo2/assets-global.website-files.com/63e146b13f318ece894576af/js/webflow.8d7d8b784.js	(from https://tattooisttemplate-showcase.webflow.io/home)
14:32:57	167/167	---M--	200	added ('OK')	image/svg+xml	etag:%22589d534424c61fa6b1b7336b007891f0%22	https://d3e54v103j8qbb.cloudfront.net/static/custom-checkbox-checkmark.589d534424.svg	D:/client-sites/tattoo2/d3e54v103j8qbb.cloudfront.net/static/custom-checkbox-checkmark.589d534424.svg	(from https://assets-global.website-files.com/63e146b13f318ece894576af/css/tattooisttemplate-showcase.webflow.cde2848d3.css)
14:32:58	245/245	---M--	200	added ('OK')	image/svg+xml	etag:%22447dd1d57fc9bc06c4232fa9aae29ec2%22	https://assets-global.website-files.com/63e146b13f318ece894576af/63e146b13f318eee614576f3_check-form-brix-templates-webflow.svg	D:/client-sites/tattoo2/assets-global.website-files.com/63e146b13f318ece894576af/63e146b13f318eee614576f3_check-form-brix-templates-webflow.svg	(from https://assets-global.website-files.com/63e146b13f318ece894576af/css/tattooisttemplate-showcase.webflow.cde2848d3.css)
14:32:58	11068/11068	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2296edb61c19a0b7d81492ffc8c2a76816%22	https://d3e54v103j8qbb.cloudfront.net/img/background-image.svg	D:/client-sites/tattoo2/d3e54v103j8qbb.cloudfront.net/img/background-image.svg	(from https://assets-global.website-files.com/63e146b13f318ece894576af/css/tattooisttemplate-showcase.webflow.cde2848d3.css)
14:33:00	288278/288278	---M--	200	added ('OK')	image/jpeg	etag:%22c9ef2c11ee6d6a544e0c79af4eaccf07%22	https://assets-global.website-files.com/63e146b13f318ece894576af/63e146b13f318ed42a457775_image-hero-contact-get-in-touch-today-tattooist-webflow-template.jpg	D:/client-sites/tattoo2/assets-global.website-files.com/63e146b13f318ece894576af/63e146b13f318ed42a457775_image-hero-contact-get-in-touch-today-tattooist-webflow-template.jpg	(from https://assets-global.website-files.com/63e146b13f318ece894576af/css/tattooisttemplate-showcase.webflow.cde2848d3.css)
14:33:00	333362/333362	---M--	200	added ('OK')	image/jpeg	etag:%227d26f5e6faeb4cccd94c1aef02ab8ad5%22	https://assets-global.website-files.com/63e146b13f318ece894576af/63e146b13f318e800f457733_image-hero-home-tattooist-webflow-template.jpg	D:/client-sites/tattoo2/assets-global.website-files.com/63e146b13f318ece894576af/63e146b13f318e800f457733_image-hero-home-tattooist-webflow-template.jpg	(from https://assets-global.website-files.com/63e146b13f318ece894576af/css/tattooisttemplate-showcase.webflow.cde2848d3.css)
